class,state,frequency,frequency_bin,real_center,imag_center,gamma_magnitude,sample_count
5,closed,711.0,711.0,0.10565185546875,0.070098876953125,0.12679182589614757,15
5,closed,712.0,712.0,0.525848388671875,0.09490966796875,0.5343448071636382,27
5,closed,713.0,713.0,0.12371826171875,0.108673095703125,0.16466951755686202,35
5,closed,714.0,714.0,0.5009918212890625,0.1103515625,0.5130012401005707,80
5,closed,715.0,715.0,0.16192626953125,0.12933349609375,0.20723723115342732,75
5,closed,716.0,716.0,0.48089599609375,0.11810302734375,0.4951861105955604,77
5,closed,717.0,717.0,0.314300537109375,0.136566162109375,0.3426881151433847,52
5,closed,718.0,718.0,0.4774627685546875,0.125213623046875,0.4936082928319094,54
5,closed,719.0,719.0,0.567535400390625,-0.0899658203125,0.5746218578517946,11
5,closed,720.0,720.0,0.5933380126953125,0.054473876953125,0.5958333664536815,64
5,closed,721.0,721.0,0.144805908203125,0.0928955078125,0.17204164153562973,121
5,closed,722.0,722.0,0.143218994140625,0.073455810546875,0.1609578714625376,103
5,closed,723.0,723.0,0.32379150390625,0.104705810546875,0.3403002273936196,108
5,closed,724.0,724.0,0.1597137451171875,0.0912322998046875,0.18393426246083222,92
5,closed,725.0,725.0,0.14892578125,0.0703125,0.16468981746657216,55
5,closed,726.0,726.0,0.5714874267578125,0.0648651123046875,0.575156814909261,30
5,closed,727.0,727.0,0.15045166015625,0.058807373046875,0.161536401991768,25
5,closed,728.0,728.0,0.15863037109375,0.0797119140625,0.17753192354291727,55
5,closed,729.0,729.0,0.53857421875,0.10040283203125,0.54785300745918,77
5,closed,730.0,730.0,0.568206787109375,0.055023193359375,0.5708646991403671,63
5,closed,731.0,731.0,0.515716552734375,0.0804443359375,0.5219529231153445,91
5,closed,732.0,732.0,0.504638671875,0.067901611328125,0.5091864275221009,117
5,closed,733.0,733.0,0.52996826171875,0.099334716796875,0.539197314895307,87
5,closed,734.0,734.0,0.5084228515625,0.0972900390625,0.5176477061590505,77
5,closed,735.0,735.0,0.52947998046875,0.077056884765625,0.5350577662336756,45
5,closed,736.0,736.0,0.52325439453125,0.10186767578125,0.5330780287775316,49
5,closed,737.0,737.0,0.58135986328125,0.136932373046875,0.5972685873396008,37
5,closed,738.0,738.0,0.3385772705078125,0.096893310546875,0.35216882561245194,46
5,closed,739.0,739.0,0.5597381591796875,0.1048126220703125,0.5694668494189274,50
5,closed,740.0,740.0,0.544097900390625,0.124176025390625,0.5580879952940214,64
5,closed,741.0,741.0,0.3646697998046875,0.049652099609375,0.36803450094415086,60
5,closed,742.0,742.0,0.6138916015625,0.053314208984375,0.6162023233878633,71
5,closed,743.0,743.0,0.1818695068359375,0.07708740234375,0.19753223817102442,88
5,closed,744.0,744.0,0.586334228515625,0.069671630859375,0.5904591126196785,107
5,closed,745.0,745.0,0.203826904296875,0.067169189453125,0.21460919581191584,105
5,closed,746.0,746.0,0.589630126953125,0.0862579345703125,0.5959061317750427,170
5,closed,747.0,747.0,0.5283203125,0.0787353515625,0.5341550413370336,163
5,closed,748.0,748.0,0.20068359375,0.068511962890625,0.21205611016790207,171
6,closed,703.0,703.0,0.229248046875,0.3094635009765625,0.38512637592441407,28
6,closed,704.0,704.0,0.500885009765625,0.528289794921875,0.7279944370848633,41
6,closed,705.0,705.0,0.34075927734375,0.460968017578125,0.5732437512313077,37
6,closed,706.0,706.0,0.33270263671875,0.51025390625,0.609138812852204,39
6,closed,707.0,707.0,0.251556396484375,0.244384765625,0.3507200226416939,25
6,closed,708.0,708.0,0.341796875,0.525421142578125,0.6268113598427105,40
6,closed,709.0,709.0,0.309722900390625,0.489837646484375,0.579542228780382,37
6,closed,710.0,710.0,0.2263031005859375,0.195037841796875,0.29875215993795223,26
6,closed,711.0,711.0,0.5140838623046875,0.5358123779296875,0.7425477236008277,26
6,closed,712.0,712.0,0.471099853515625,0.469146728515625,0.664856168550279,39
6,closed,713.0,713.0,0.236175537109375,0.264190673828125,0.3543664719843858,25
6,closed,714.0,714.0,0.39129638671875,0.476104736328125,0.6162698939695359,42
6,closed,715.0,715.0,0.3854217529296875,0.5305023193359375,0.6557306142404837,40
6,closed,716.0,716.0,0.401519775390625,0.479461669921875,0.6253811821233598,37
6,closed,717.0,717.0,0.35333251953125,0.42205810546875,0.5504333872051836,49
6,closed,718.0,718.0,0.275787353515625,0.2979736328125,0.40601348525711667,26
6,closed,719.0,719.0,0.288421630859375,0.26177978515625,0.3895069871825588,24
6,closed,720.0,720.0,0.4969482421875,0.4802398681640625,0.691077337486538,38
6,closed,721.0,721.0,0.369110107421875,0.4011993408203125,0.5451634456524405,50
6,closed,722.0,722.0,0.357818603515625,0.433746337890625,0.5622899951585483,50
6,closed,723.0,723.0,0.346710205078125,0.40301513671875,0.5316287865886762,58
6,closed,724.0,724.0,0.299530029296875,0.3111419677734375,0.4318883681699631,60
6,closed,725.0,725.0,0.295928955078125,0.3309478759765625,0.443959956603103,84
6,closed,726.0,726.0,0.289306640625,0.34063720703125,0.44691390571761536,84
6,closed,727.0,727.0,0.29962158203125,0.287445068359375,0.4152080920972457,85
6,closed,728.0,728.0,0.28729248046875,0.3178253173828125,0.4284272420182598,102
6,closed,729.0,729.0,0.283203125,0.362579345703125,0.4600736809906342,93
6,closed,730.0,730.0,0.313201904296875,0.3997802734375,0.5078579524679624,95
6,closed,731.0,731.0,0.291351318359375,0.3326416015625,0.44219455650178563,76
6,closed,732.0,732.0,0.292022705078125,0.344970703125,0.4519757142764448,79
6,closed,733.0,733.0,0.2943878173828125,0.33026123046875,0.4424213685776818,102
6,closed,734.0,734.0,0.2803192138671875,0.307464599609375,0.41606891457554396,112
6,closed,735.0,735.0,0.2888641357421875,0.31817626953125,0.4297425129201247,130
6,closed,736.0,736.0,0.288787841796875,0.302734375,0.4183856108619625,134
6,closed,737.0,737.0,0.299896240234375,0.382354736328125,0.48593507724722235,161
6,closed,738.0,738.0,0.286529541015625,0.314361572265625,0.4253497102290543,141
6,closed,739.0,739.0,0.2784881591796875,0.3420867919921875,0.4411111289219499,156
6,closed,740.0,740.0,0.29022216796875,0.282562255859375,0.4050559655366407,129
6,closed,741.0,741.0,0.2585601806640625,0.357635498046875,0.44131226641491506,154
6,closed,742.0,742.0,0.28173828125,0.34765625,0.447483326265646,171
6,closed,743.0,743.0,0.286407470703125,0.2957611083984375,0.4117084800142374,236
6,closed,744.0,744.0,0.28302001953125,0.28021240234375,0.39827041301448035,215
6,closed,745.0,745.0,0.271575927734375,0.320343017578125,0.419968014777132,217
6,closed,746.0,746.0,0.2587738037109375,0.2864532470703125,0.3860302374738957,210
6,closed,747.0,747.0,0.246063232421875,0.25274658203125,0.35274346071668156,195
6,closed,748.0,748.0,0.225921630859375,0.3543701171875,0.420260351741206,213
7,closed,703.0,703.0,0.271148681640625,0.119842529296875,0.2964520861517445,95
7,closed,704.0,704.0,0.5760345458984375,0.08013916015625,0.5815823957608829,88
7,closed,705.0,705.0,0.253387451171875,0.115936279296875,0.2786510744077301,97
7,closed,706.0,706.0,0.255889892578125,0.096588134765625,0.27351216591067185,87
7,closed,707.0,707.0,0.3848419189453125,0.0664520263671875,0.3905370333090267,106
7,closed,708.0,708.0,0.230926513671875,0.094757080078125,0.2496116161992043,86
7,closed,709.0,709.0,0.28546142578125,0.0948486328125,0.30080639746432347,127
7,closed,710.0,710.0,0.2569580078125,0.0894775390625,0.27209124898763287,125
7,closed,711.0,711.0,0.228057861328125,0.073944091796875,0.23974594224975523,113
7,closed,712.0,712.0,0.205841064453125,0.028045654296875,0.20774287602739927,110
7,closed,713.0,713.0,0.610198974609375,0.115814208984375,0.6210923599731437,117
7,closed,714.0,714.0,0.601806640625,0.03778076171875,0.6029913918592842,109
7,closed,715.0,715.0,0.204376220703125,0.08489990234375,0.22130890855740704,131
7,closed,716.0,716.0,0.191253662109375,0.026641845703125,0.1931003656462517,113
7,closed,717.0,717.0,0.6097412109375,0.07403564453125,0.6142195218134039,104
7,closed,718.0,718.0,0.25616455078125,0.0372467041015625,0.25885825086983216,60
7,closed,719.0,719.0,0.6510772705078125,0.09417724609375,0.6578533011650135,92
7,closed,720.0,720.0,0.6417388916015625,0.0537261962890625,0.6439839354841803,128
7,closed,721.0,721.0,0.6124725341796875,0.0925140380859375,0.6194202550510072,142
7,closed,722.0,722.0,0.25146484375,0.088714599609375,0.26665492274860336,137
7,closed,723.0,723.0,0.583251953125,0.078277587890625,0.5884812839760512,119
7,closed,724.0,724.0,0.63311767578125,0.086578369140625,0.6390100197881895,121
7,closed,725.0,725.0,0.59869384765625,0.070556640625,0.6028370947094501,117
7,closed,726.0,726.0,0.61724853515625,0.053436279296875,0.6195572532846582,111
7,closed,727.0,727.0,0.2642974853515625,0.0952911376953125,0.28095117313587853,100
7,closed,728.0,728.0,0.25775146484375,0.09283447265625,0.27395995499792103,89
7,closed,729.0,729.0,0.276458740234375,0.1005859375,0.29418865694436885,71
7,closed,730.0,730.0,0.655242919921875,0.123321533203125,0.6667469419947227,92
7,closed,731.0,731.0,0.4688873291015625,0.0458526611328125,0.47112396874385143,114
7,closed,732.0,732.0,0.265838623046875,0.094696044921875,0.2822011949430836,123
7,closed,733.0,733.0,0.270233154296875,0.034881591796875,0.2724751055188757,120
7,closed,734.0,734.0,0.26055908203125,0.020751953125,0.2613841594042567,105
7,closed,735.0,735.0,0.628997802734375,0.05523681640625,0.6314185155119935,129
7,closed,736.0,736.0,0.220733642578125,0.008148193359375,0.22088398316951185,117
7,closed,737.0,737.0,0.29058837890625,0.06988525390625,0.29887381061060425,159
7,closed,738.0,738.0,0.2110137939453125,0.1061553955078125,0.23621132324809263,188
7,closed,739.0,739.0,0.62939453125,0.109954833984375,0.6389268670856929,217
7,closed,740.0,740.0,0.606109619140625,0.067901611328125,0.6099012208839635,207
7,closed,741.0,741.0,0.2906036376953125,0.09423828125,0.3055017641433557,252
7,closed,742.0,742.0,0.28045654296875,0.110870361328125,0.30157604267416754,241
7,closed,743.0,743.0,0.2420654296875,0.103118896484375,0.26311438398907283,286
7,closed,744.0,744.0,0.63092041015625,0.070404052734375,0.6348364313688648,275
7,closed,745.0,745.0,0.61114501953125,0.12469482421875,0.6237363498184124,237
7,closed,746.0,746.0,0.239654541015625,0.123809814453125,0.26974649058760175,239
7,closed,747.0,747.0,0.2044219970703125,0.0267791748046875,0.20616856474602246,208
7,closed,748.0,748.0,0.1506500244140625,0.0081939697265625,0.15087269798024244,152
8,closed,709.0,709.0,0.3223114013671875,0.38958740234375,0.5056312722886424,10
8,closed,710.0,710.0,0.263275146484375,0.49078369140625,0.5569402432099105,13
8,closed,711.0,711.0,0.2585906982421875,0.4317169189453125,0.5032381616302718,10
8,closed,712.0,712.0,0.271575927734375,0.361480712890625,0.45213028024751994,11
8,closed,713.0,713.0,0.2694854736328125,0.5353546142578125,0.5993554734097558,12
8,closed,714.0,714.0,0.2787933349609375,0.4488677978515625,0.5284013849023795,16
8,closed,722.0,722.0,0.234649658203125,0.30517578125,0.384958075063235,15
8,closed,723.0,723.0,0.178375244140625,0.544708251953125,0.573170836198124,11
8,closed,724.0,724.0,0.220703125,0.550994873046875,0.5935530469205827,13
8,closed,725.0,725.0,0.225616455078125,0.311767578125,0.38483997657721003,13
8,closed,726.0,726.0,0.218841552734375,0.53594970703125,0.578907344633038,13
8,closed,727.0,727.0,0.23583984375,0.54144287109375,0.5905766796600316,15
8,closed,728.0,728.0,0.240631103515625,0.35687255859375,0.430419970559449,9
8,closed,729.0,729.0,0.5392303466796875,0.563140869140625,0.7796775008147628,28
8,closed,730.0,730.0,0.214630126953125,0.417205810546875,0.46917670418509644,16
8,closed,731.0,731.0,0.209442138671875,0.29254150390625,0.3597867993120084,13
8,closed,732.0,732.0,0.181884765625,0.5426025390625,0.5722757930958927,13
8,closed,733.0,733.0,0.259521484375,0.338134765625,0.4262470182610983,13
8,closed,734.0,734.0,0.183380126953125,0.555450439453125,0.5849388529154256,11
8,closed,735.0,735.0,0.198486328125,0.5899658203125,0.6224600321221807,13
8,closed,736.0,736.0,0.225830078125,0.4550628662109375,0.508017161511358,12
8,closed,737.0,737.0,0.199188232421875,0.57476806640625,0.6083044320862131,13
8,closed,738.0,738.0,0.5555419921875,0.56243896484375,0.7905469589203196,13
8,closed,739.0,739.0,0.56610107421875,0.5479888916015625,0.7878846689397705,14
8,closed,740.0,740.0,0.430206298828125,0.5419921875,0.6919775941910469,27
8,closed,741.0,741.0,0.552459716796875,0.544708251953125,0.7758342725280396,25
8,closed,742.0,742.0,0.556060791015625,0.5462188720703125,0.7794604925913096,24
8,closed,743.0,743.0,0.554931640625,0.547332763671875,0.7794371558730355,27
8,closed,744.0,744.0,0.5538482666015625,0.5462188720703125,0.7778836407993935,28
8,closed,745.0,745.0,0.553955078125,0.54949951171875,0.780266583905539,29
8,closed,746.0,746.0,0.5586700439453125,0.5466461181640625,0.7816227968180659,28
8,closed,747.0,747.0,0.36041259765625,0.5640869140625,0.6693962108989565,37
8,closed,748.0,748.0,0.38916015625,0.54840087890625,0.6724501105641012,39
8,closed,824.0,824.0,0.3115234375,0.6372222900390625,0.7092947899388825,292
8,closed,825.0,825.0,0.316986083984375,0.6399383544921875,0.7141437355252217,268
8,closed,826.0,826.0,0.3182220458984375,0.5334320068359375,0.6211400618321145,274
8,closed,827.0,827.0,0.32330322265625,0.5925750732421875,0.675033474138802,256
8,closed,828.0,828.0,0.331695556640625,0.6400299072265625,0.7208746246328666,182
8,closed,829.0,829.0,0.3509674072265625,0.5751495361328125,0.6737767507484398,178
8,closed,830.0,830.0,0.3317108154296875,0.56048583984375,0.6512882938748262,160
8,closed,831.0,831.0,0.3321533203125,0.557403564453125,0.6488640549912341,127
8,closed,832.0,832.0,0.33795166015625,0.6197967529296875,0.7059457058050213,140
8,closed,833.0,833.0,0.347900390625,0.5860595703125,0.6815427365557495,127
8,closed,834.0,834.0,0.340911865234375,0.567840576171875,0.6623170085425767,125
8,closed,835.0,835.0,0.3520965576171875,0.542144775390625,0.646446396361852,114
8,closed,836.0,836.0,0.3529205322265625,0.57647705078125,0.6759280229022377,82
8,closed,837.0,837.0,0.3703155517578125,0.58013916015625,0.6882550784560127,82
8,closed,838.0,838.0,0.360992431640625,0.5901336669921875,0.6917899107528653,66
8,closed,839.0,839.0,0.3690643310546875,0.6394195556640625,0.7382857499792821,64
8,closed,840.0,840.0,0.3702392578125,0.42572021484375,0.564193946575253,52
8,closed,841.0,841.0,0.3784637451171875,0.52911376953125,0.6505353084004712,34
8,closed,842.0,842.0,0.4463653564453125,0.5493927001953125,0.7078660681671691,24
8,closed,843.0,843.0,0.38055419921875,0.5452728271484375,0.6649390607939,28
9,closed,703.0,703.0,0.28228759765625,0.2521209716796875,0.37848549794047154,26
9,closed,704.0,704.0,0.37884521484375,0.2464599609375,0.4519581940349363,29
9,closed,705.0,705.0,0.196563720703125,0.250030517578125,0.31804489622856896,38
9,closed,706.0,706.0,0.3865966796875,0.217559814453125,0.4436093614998196,37
9,closed,707.0,707.0,0.3706817626953125,0.1831207275390625,0.4134466955356392,50
9,closed,708.0,708.0,0.225860595703125,0.20867919921875,0.3075061249437956,59
9,closed,709.0,709.0,0.2776641845703125,0.2548675537109375,0.3769016706353186,78
9,closed,710.0,710.0,0.324188232421875,0.249725341796875,0.40921969206819175,95
9,closed,711.0,711.0,0.3460693359375,0.24481201171875,0.42390671893472465,110
9,closed,712.0,712.0,0.360992431640625,0.24932861328125,0.43872576070087616,89
9,closed,713.0,713.0,0.343536376953125,0.253631591796875,0.4270201712419405,91
9,closed,714.0,714.0,0.33477783203125,0.244720458984375,0.41468578449841637,95
9,closed,715.0,715.0,0.296783447265625,0.25750732421875,0.3929254847896334,99
9,closed,716.0,716.0,0.2914886474609375,0.2660064697265625,0.3946201636193915,102
9,closed,717.0,717.0,0.289154052734375,0.2428131103515625,0.37758214042948823,124
9,closed,718.0,718.0,0.310455322265625,0.227813720703125,0.3850734974828241,119
9,closed,719.0,719.0,0.30804443359375,0.2220458984375,0.3797311602713304,158
9,closed,720.0,720.0,0.30902099609375,0.221405029296875,0.38015018482794866,163
9,closed,721.0,721.0,0.305389404296875,0.237396240234375,0.38680701019270225,161
9,closed,722.0,722.0,0.326690673828125,0.238800048828125,0.4046631434744079,175
9,closed,723.0,723.0,0.3031463623046875,0.250274658203125,0.3931095540905307,146
9,closed,724.0,724.0,0.3062744140625,0.20751953125,0.3699572577468206,159
9,closed,725.0,725.0,0.3319091796875,0.15679931640625,0.3670827279868892,189
9,closed,726.0,726.0,0.352996826171875,0.149017333984375,0.38316174798018093,231
9,closed,727.0,727.0,0.29547119140625,0.164703369140625,0.3382756638561246,216
9,closed,728.0,728.0,0.2400360107421875,0.198211669921875,0.31129592439709497,216
9,closed,729.0,729.0,0.24603271484375,0.203155517578125,0.319067800155111,203
9,closed,730.0,730.0,0.31170654296875,0.2168426513671875,0.3797126602860126,212
9,closed,731.0,731.0,0.258453369140625,0.223724365234375,0.3418343686928864,231
9,closed,732.0,732.0,0.2421875,0.22442626953125,0.3301846992396275,233
9,closed,733.0,733.0,0.30859375,0.2118377685546875,0.37430648234473823,246
9,closed,734.0,734.0,0.2731170654296875,0.21356201171875,0.3467011166383571,236
9,closed,735.0,735.0,0.288116455078125,0.209228515625,0.35607255361432466,251
9,closed,736.0,736.0,0.24908447265625,0.191162109375,0.31398411835496015,235
9,closed,737.0,737.0,0.3078155517578125,0.2004241943359375,0.3673149487553919,260
9,closed,738.0,738.0,0.25115966796875,0.224365234375,0.3367802506239364,249
9,closed,739.0,739.0,0.2602081298828125,0.21246337890625,0.3359299900773543,268
9,closed,740.0,740.0,0.2689056396484375,0.2180328369140625,0.3461915091499638,248
9,closed,741.0,741.0,0.2822418212890625,0.2174835205078125,0.35631380464001,270
9,closed,742.0,742.0,0.275146484375,0.2347412109375,0.3616753018611113,251
9,closed,743.0,743.0,0.265045166015625,0.2249908447265625,0.3476633720123855,194
9,closed,744.0,744.0,0.3299102783203125,0.218841552734375,0.3958944517729167,198
9,closed,745.0,745.0,0.258941650390625,0.21533203125,0.336776872705463,221
9,closed,746.0,746.0,0.2946624755859375,0.222625732421875,0.36930771892123987,232
9,closed,747.0,747.0,0.2947998046875,0.2316436767578125,0.37492094876875853,236
9,closed,748.0,748.0,0.283172607421875,0.2114105224609375,0.35338524955253847,256
10,closed,703.0,703.0,0.5153045654296875,0.562286376953125,0.7626957223295217,14
10,closed,710.0,710.0,0.5315399169921875,0.5536346435546875,0.767493323684309,12
10,closed,711.0,711.0,0.2316436767578125,0.3198699951171875,0.39493747195998946,14
10,closed,712.0,712.0,0.22601318359375,0.325775146484375,0.3964989347086548,14
10,closed,713.0,713.0,0.187896728515625,0.475677490234375,0.5114433060492125,13
10,closed,714.0,714.0,0.193359375,0.450347900390625,0.4901031312760967,15
10,closed,718.0,718.0,0.527435302734375,0.536346435546875,0.7522336721354209,27
10,closed,719.0,719.0,0.530242919921875,0.538909912109375,0.7560300572708801,26
10,closed,720.0,720.0,0.209564208984375,0.2098541259765625,0.29657361965730156,12
10,closed,721.0,721.0,0.2259521484375,0.221405029296875,0.3163456343644908,15
10,closed,725.0,725.0,0.5491180419921875,0.5525665283203125,0.7790124467948484,12
10,closed,727.0,727.0,0.54443359375,0.5609130859375,0.7816849928068654,13
10,closed,729.0,729.0,0.293792724609375,0.436248779296875,0.5259535744449444,15
10,closed,730.0,730.0,0.317779541015625,0.23779296875,0.39689965063607674,23
10,closed,731.0,731.0,0.4712371826171875,0.5011444091796875,0.6879027555788991,38
10,closed,732.0,732.0,0.24072265625,0.457427978515625,0.5169020726994106,23
10,closed,733.0,733.0,0.2665863037109375,0.2685394287109375,0.3783935545152122,26
10,closed,734.0,734.0,0.2700042724609375,0.275238037109375,0.3855622961584572,26
10,closed,735.0,735.0,0.260955810546875,0.446807861328125,0.517431348105997,11
10,closed,736.0,736.0,0.257049560546875,0.264801025390625,0.3690447935214206,29
10,closed,737.0,737.0,0.26654052734375,0.238525390625,0.35768451838106324,37
10,closed,738.0,738.0,0.25421142578125,0.282989501953125,0.3804030851786217,37
10,closed,739.0,739.0,0.26995849609375,0.2371826171875,0.35935105886738583,39
10,closed,740.0,740.0,0.197540283203125,0.504791259765625,0.5420667665737658,37
10,closed,741.0,741.0,0.212066650390625,0.2095489501953125,0.29813256570837265,26
10,closed,742.0,742.0,0.238861083984375,0.47528076171875,0.5319270813768987,25
10,closed,743.0,743.0,0.21588134765625,0.468170166015625,0.5155463709628616,30
10,closed,744.0,744.0,0.231658935546875,0.440185546875,0.49742253476933873,41
10,closed,745.0,745.0,0.23614501953125,0.4912109375,0.5450253713076515,23
10,closed,746.0,746.0,0.3320465087890625,0.4808502197265625,0.5843558999531778,38
10,closed,747.0,747.0,0.333038330078125,0.47613525390625,0.5810501779653762,38
10,closed,748.0,748.0,0.3339080810546875,0.480499267578125,0.5851274670845135,26
11,closed,703.0,703.0,0.329681396484375,0.244659423828125,0.41054604718082205,37
11,closed,704.0,704.0,0.3599700927734375,0.1545562744140625,0.3917475075250284,28
11,closed,705.0,705.0,0.477203369140625,0.16033935546875,0.5034200675691204,23
11,closed,706.0,706.0,0.474517822265625,0.15521240234375,0.49925750218602566,25
11,closed,707.0,707.0,0.46307373046875,0.184295654296875,0.4983996067845136,15
11,closed,708.0,708.0,0.1041259765625,0.0763702392578125,0.12913029249324043,14
11,closed,709.0,709.0,0.2178955078125,0.081085205078125,0.2324935758412022,25
11,closed,710.0,710.0,0.1884613037109375,0.1031951904296875,0.21486486526243812,52
11,closed,711.0,711.0,0.1976318359375,0.11285400390625,0.22758376210463435,77
11,closed,712.0,712.0,0.163604736328125,0.1103515625,0.19734228410350052,60
11,closed,713.0,713.0,0.3329925537109375,0.1165924072265625,0.3528141582332208,56
11,closed,714.0,714.0,0.171112060546875,0.101226806640625,0.19881198064315916,29
11,closed,715.0,715.0,0.044219970703125,0.1824493408203125,0.18773163765000236,12
11,closed,716.0,716.0,0.1021728515625,0.1004638671875,0.14329089366278758,27
11,closed,717.0,717.0,0.185699462890625,0.102935791015625,0.2123206716028353,41
11,closed,718.0,718.0,0.5438995361328125,0.0786285400390625,0.549553594032614,110
11,closed,719.0,719.0,0.13348388671875,0.0614013671875,0.14692881237537544,96
11,closed,720.0,720.0,0.142669677734375,0.078765869140625,0.1629683990419875,55
11,closed,722.0,722.0,0.125244140625,0.086822509765625,0.1523950227628738,15
11,closed,723.0,723.0,0.3685760498046875,0.1430206298828125,0.39535200146414323,26
11,closed,724.0,724.0,0.1221466064453125,0.056854248046875,0.13473009681241102,30
11,closed,725.0,725.0,0.604278564453125,0.01715087890625,0.6045219070511725,31
11,closed,726.0,726.0,0.152130126953125,0.023834228515625,0.1539858629086091,43
11,closed,727.0,727.0,0.57989501953125,0.07281494140625,0.584448671287004,81
11,closed,728.0,728.0,0.153472900390625,0.0751800537109375,0.17089754717458688,54
11,closed,729.0,729.0,0.3547515869140625,0.0836944580078125,0.3644906730209528,62
11,closed,730.0,730.0,0.138031005859375,0.078460693359375,0.15877228656470463,65
11,closed,731.0,731.0,0.39544677734375,0.14306640625,0.42053079591017756,40
11,closed,732.0,732.0,0.52630615234375,0.154541015625,0.5485262906236027,13
11,closed,733.0,733.0,0.626739501953125,0.048736572265625,0.6286315747595357,22
11,closed,734.0,734.0,0.61492919921875,0.0135498046875,0.6150784643107597,25
11,closed,735.0,735.0,0.60430908203125,0.032623291015625,0.6051890165412308,39
11,closed,736.0,736.0,0.1686859130859375,0.0590362548828125,0.1787182605785566,38
11,closed,737.0,737.0,0.165740966796875,0.082183837890625,0.18499797643540686,43
11,closed,738.0,738.0,0.604583740234375,0.098876953125,0.6126158264484111,39
11,closed,739.0,739.0,0.676300048828125,-0.002410888671875,0.6763043460078549,38
11,closed,740.0,740.0,0.622467041015625,0.0906219482421875,0.6290290570823874,64
11,closed,741.0,741.0,0.1692962646484375,0.1118316650390625,0.20289787216558694,48
11,closed,742.0,742.0,0.6076507568359375,0.1121063232421875,0.6179055510303897,54
11,closed,743.0,743.0,0.58526611328125,0.080780029296875,0.5908145533824848,73
11,closed,744.0,744.0,0.19024658203125,0.0992431640625,0.21457625122018845,85
11,closed,745.0,745.0,0.5794219970703125,0.0911407470703125,0.5865462355735342,126
11,closed,746.0,746.0,0.3832244873046875,0.133758544921875,0.4058969770884699,66
11,closed,747.0,747.0,0.579681396484375,0.0908355712890625,0.5867551639666119,100
11,closed,748.0,748.0,0.567718505859375,0.109832763671875,0.5782452229556273,109
12,closed,703.0,703.0,0.662200927734375,0.062744140625,0.6651668180802743,110
12,closed,704.0,704.0,0.656951904296875,0.038818359375,0.6580977659769535,113
12,closed,705.0,705.0,0.35205078125,0.041900634765625,0.35453549296579273,103
12,closed,706.0,706.0,0.405548095703125,0.055206298828125,0.4092883987590306,127
12,closed,707.0,707.0,0.3121337890625,0.0484619140625,0.3158734863661627,123
12,closed,708.0,708.0,0.62884521484375,0.0556640625,0.6313040409231403,123
12,closed,709.0,709.0,0.5640869140625,0.03070068359375,0.5649217455450602,106
12,closed,710.0,710.0,0.705902099609375,0.06146240234375,0.7085727916980648,103
12,closed,711.0,711.0,0.6923675537109375,0.040008544921875,0.6935225397191022,88
12,closed,712.0,712.0,0.68707275390625,0.053070068359375,0.6891192939658467,142
12,closed,713.0,713.0,0.381500244140625,0.05499267578125,0.38544342084012556,139
12,closed,714.0,714.0,0.684326171875,0.046630859375,0.685913075075219,133
12,closed,715.0,715.0,0.406494140625,0.066741943359375,0.41193685604209207,119
12,closed,716.0,716.0,0.332427978515625,0.072174072265625,0.34017268792098593,143
12,closed,717.0,717.0,0.61724853515625,0.072418212890625,0.6214822215565046,141
12,closed,718.0,718.0,0.3009796142578125,0.0592803955078125,0.3067619492217773,122
12,closed,719.0,719.0,0.539031982421875,0.073486328125,0.5440181233147952,116
12,closed,720.0,720.0,0.40484619140625,0.068695068359375,0.4106329883400081,102
12,closed,721.0,721.0,0.4123687744140625,0.0704498291015625,0.4183433811263127,104
12,closed,722.0,722.0,0.694366455078125,0.069091796875,0.6977954215478761,103
12,closed,723.0,723.0,0.68865966796875,0.06268310546875,0.6915065509436881,155
12,closed,724.0,724.0,0.7216339111328125,0.0722503662109375,0.7252417645960928,160
12,closed,725.0,725.0,0.67535400390625,0.0755615234375,0.6795679321571899,185
12,closed,726.0,726.0,0.6103363037109375,0.0570831298828125,0.6129999081115329,248
12,closed,727.0,727.0,0.710235595703125,0.0741729736328125,0.7140981945232089,262
12,closed,728.0,728.0,0.501220703125,0.065673828125,0.5055049405710209,278
12,closed,729.0,729.0,0.476959228515625,0.038055419921875,0.47847499480291594,297
12,closed,730.0,730.0,0.53289794921875,0.0634918212890625,0.5366669690340106,414
12,closed,731.0,731.0,0.6624908447265625,0.0574798583984375,0.6649797391409897,408
12,closed,732.0,732.0,0.690582275390625,0.07110595703125,0.6942333442071354,427
12,closed,733.0,733.0,0.699493408203125,0.0631103515625,0.7023346386117988,416
12,closed,734.0,734.0,0.691680908203125,0.08929443359375,0.6974209450851964,486
12,closed,735.0,735.0,0.4739837646484375,0.09307861328125,0.48303647626309326,464
12,closed,736.0,736.0,0.6231842041015625,0.0956878662109375,0.6304876842426822,502
12,closed,737.0,737.0,0.48602294921875,0.09759521484375,0.4957248562738098,427
12,closed,738.0,738.0,0.477935791015625,0.094879150390625,0.48726242776616585,399
12,closed,739.0,739.0,0.5621490478515625,0.0998382568359375,0.5709459077079517,384
12,closed,740.0,740.0,0.470062255859375,0.1025543212890625,0.48111943756063813,372
12,closed,741.0,741.0,0.685943603515625,0.095855712890625,0.6926087964340122,307
12,closed,742.0,742.0,0.51239013671875,0.107940673828125,0.5236361726171417,291
12,closed,743.0,743.0,0.662841796875,0.1175537109375,0.673185058241533,219
